step,spectral,movement,compositional,aperture
3530,0.9684446454048157,0.0108537832275033,0.9639386534690857,0.44027090072631836
3540,0.9601938724517822,0.016555290669202805,0.9626291394233704,0.43746569752693176
3550,0.9497191309928894,0.027309197932481766,0.9634272456169128,0.44987016916275024
3560,0.9725355505943298,0.0,0.9647985100746155,0.43211841583251953
3570,0.963736355304718,0.0,0.9652125239372253,0.4339919090270996
3580,0.9655863642692566,0.0,0.9662587642669678,0.4350624084472656
3590,0.96905118227005,0.0,0.9669641256332397,0.4350986182689667
3600,0.9764654040336609,0.0,0.9652045369148254,0.42988529801368713
3610,0.9618450403213501,0.014646004885435104,0.9638968706130981,0.4420681297779083
3620,0.9500284194946289,0.0,0.9590034484863281,0.4290764629840851
3630,0.9668998122215271,0.005794999189674854,0.9627955555915833,0.4384593963623047
3640,0.9633215069770813,0.00899431761354208,0.9646888375282288,0.4360659718513489
3650,0.9606932401657104,0.020748833194375038,0.9616965651512146,0.4423433542251587
3660,0.9728331565856934,0.0,0.9624751806259155,0.43112581968307495
3670,0.9424834847450256,0.0,0.9627139568328857,0.4323909282684326
3680,0.9686695337295532,0.0034258104860782623,0.9618687629699707,0.4267445206642151
3690,0.9658922553062439,0.006745506078004837,0.9619487524032593,0.433845579624176
3700,0.965410590171814,0.016600007191300392,0.965640664100647,0.4419900178909302
3710,0.9726875424385071,0.0,0.9633440375328064,0.42913877964019775
3720,0.9668751955032349,0.0,0.9650890827178955,0.43686574697494507
3730,0.9739106297492981,0.03658214211463928,0.9661450982093811,0.44450220465660095
3740,0.9678265452384949,0.025621751323342323,0.9655024409294128,0.44783490896224976
3750,0.9393134713172913,0.001352689228951931,0.9639192223548889,0.43483707308769226
3760,0.9524917006492615,0.0,0.9646232724189758,0.43351325392723083
3770,0.9616036415100098,0.013758589513599873,0.9663435220718384,0.44116851687431335
3780,0.9553560614585876,0.03605644032359123,0.9650692939758301,0.4506092071533203
3790,0.9670575857162476,0.020689062774181366,0.962974488735199,0.43681660294532776
3800,0.9695726037025452,0.0,0.9631670713424683,0.4308927655220032
3810,0.9688349366188049,0.01600809581577778,0.9633527398109436,0.4411334693431854
3820,0.9716407656669617,0.005001113284379244,0.9636896848678589,0.43804484605789185
3830,0.9658179879188538,0.006030620075762272,0.9658665060997009,0.436275839805603
3840,0.9724835157394409,0.02174912951886654,0.9653336405754089,0.44610723853111267
3850,0.9690983891487122,0.001144703826867044,0.9636344313621521,0.4266870617866516
3860,0.9746178984642029,0.0,0.9666532278060913,0.4345162510871887
3870,0.9579236507415771,0.0015331199392676353,0.9646635055541992,0.43938466906547546
3880,0.9644570350646973,0.0,0.9674129486083984,0.4377231001853943
3890,0.972643256187439,0.0,0.9683346152305603,0.4388449192047119
3900,0.9691095948219299,0.010742997750639915,0.9659441113471985,0.43424496054649353
3910,0.9707915782928467,0.029073769226670265,0.9671079516410828,0.4449428915977478
3920,0.9637120962142944,0.015160880982875824,0.964255690574646,0.43481457233428955
3930,0.9675715565681458,0.04642561450600624,0.9648376703262329,0.4486032724380493
3940,0.9708203077316284,0.0,0.967197597026825,0.4388545751571655
3950,0.9689840078353882,0.0,0.9674417972564697,0.43465033173561096
3960,0.9634380340576172,0.01712798699736595,0.9669723510742188,0.4393189251422882
3970,0.9736984968185425,0.0,0.9672620892524719,0.4319849908351898
3980,0.9519416689872742,0.0,0.9652949571609497,0.43047893047332764
3990,0.973058819770813,0.005359373986721039,0.9667469263076782,0.43161290884017944
4000,0.9703965187072754,0.0,0.9704042077064514,0.43791675567626953
4010,0.9580844044685364,0.0,0.9688904285430908,0.43655696511268616
4020,0.9668127298355103,0.010830840095877647,0.9698362946510315,0.43747687339782715
4030,0.9707953333854675,0.004320982843637466,0.9694766998291016,0.43972116708755493
4040,0.9534226059913635,0.0,0.9669573307037354,0.4347779452800751
4050,0.971329391002655,0.0,0.9684233069419861,0.4382143020629883
4060,0.9681506752967834,0.0,0.969476044178009,0.4394848942756653
4070,0.9767472743988037,0.015545856207609177,0.9699052572250366,0.44294342398643494
4080,0.9805525541305542,0.0,0.9724891781806946,0.43866056203842163
4090,0.9608095288276672,0.017648348584771156,0.9695305228233337,0.44394734501838684
4100,0.9787126183509827,0.002239461988210678,0.9688315391540527,0.4396871030330658
4110,0.9658471941947937,0.0020494451746344566,0.9690508842468262,0.4387910068035126
4120,0.972866415977478,0.03794139623641968,0.9686993956565857,0.45118018984794617
4130,0.9650468230247498,0.007521247025579214,0.9686515927314758,0.44439810514450073
4140,0.9810308218002319,0.0,0.9710012078285217,0.4354490041732788
4150,0.9625231027603149,0.008643870241940022,0.967452883720398,0.43287426233291626
4160,0.9572890400886536,0.0,0.9656739234924316,0.43685585260391235
4170,0.9728274345397949,0.009380928240716457,0.9665112495422363,0.44262710213661194
4180,0.9642689228057861,0.05479958653450012,0.9676671624183655,0.4559912383556366
4190,0.9640077352523804,0.024561727419495583,0.9694977402687073,0.44998759031295776
4200,0.9757423400878906,0.0,0.9703511595726013,0.43934839963912964
4210,0.9637996554374695,0.0024830566253513098,0.9704423546791077,0.4395177364349365
4220,0.9749161601066589,0.0,0.9718252420425415,0.4372100830078125
4230,0.9784623980522156,0.0,0.9722797274589539,0.4396197199821472
4240,0.9763980507850647,0.0016717120306566358,0.9721171259880066,0.43404534459114075
4250,0.9721927642822266,0.018168652430176735,0.9720575213432312,0.44502347707748413
4260,0.9739789962768555,0.0,0.9725240468978882,0.43872854113578796
4270,0.9752631187438965,0.0,0.9725396633148193,0.4358261227607727
4280,0.9742688536643982,0.011065730825066566,0.9735469818115234,0.4440234303474426
4290,0.9726628065109253,0.012080486863851547,0.974324643611908,0.44576331973075867
4300,0.967422366142273,0.0,0.9724127650260925,0.43954500555992126
4310,0.959896445274353,0.009132436476647854,0.9710598587989807,0.4441668391227722
4320,0.9729122519493103,0.0,0.972262442111969,0.4381376802921295
4330,0.97495436668396,0.0,0.9703817367553711,0.4332977533340454
4340,0.9789674878120422,0.0,0.9735323190689087,0.44036638736724854
4350,0.9660442471504211,0.0,0.9721413850784302,0.43953293561935425
4360,0.9660434126853943,0.0,0.9716440439224243,0.4393045902252197
4370,0.9774311780929565,0.0,0.9724512696266174,0.4387519061565399
4380,0.9666398763656616,0.011185355484485626,0.9719035029411316,0.4418204128742218
4390,0.9615809917449951,0.0,0.9695069789886475,0.43595242500305176
4400,0.9767008423805237,0.007563213352113962,0.9719052910804749,0.4395217001438141
4410,0.9605083465576172,0.0,0.9718397855758667,0.44025570154190063
4420,0.9651597142219543,0.0,0.9705594182014465,0.43766146898269653
4430,0.9766745567321777,0.00225865188986063,0.9734851121902466,0.44226425886154175
4440,0.9813721776008606,0.01018330454826355,0.9742982387542725,0.43935906887054443
4450,0.9625123739242554,0.017010929062962532,0.9736502766609192,0.45087185502052307
4460,0.9611269235610962,0.0,0.9714804291725159,0.4378821551799774
4470,0.9809045195579529,0.029738299548625946,0.9710118174552917,0.4447581171989441
4480,0.97381991147995,0.012487183324992657,0.9720079302787781,0.44548529386520386
4490,0.9636905789375305,0.0008803695673123002,0.9729467034339905,0.44033071398735046
4500,0.9780347943305969,0.0,0.9719282388687134,0.4376593232154846
4510,0.9768948554992676,0.0,0.9736438393592834,0.4385928809642792
4520,0.9715530276298523,0.015351916663348675,0.9736167192459106,0.4423644542694092
4530,0.9847043752670288,0.0,0.9744875431060791,0.4386575222015381
4540,0.9778352975845337,0.0383942686021328,0.9731306433677673,0.4458296000957489
4550,0.9756820797920227,0.07456504553556442,0.9735999703407288,0.4711188077926636
4560,0.9757781028747559,0.0,0.974677324295044,0.4406712055206299
4570,0.9730619192123413,0.042148370295763016,0.9731113314628601,0.4552838206291199
4580,0.9683115482330322,0.0010817872826009989,0.9749304056167603,0.4433748424053192
4590,0.9760649800300598,0.0,0.9756271839141846,0.43938320875167847
4600,0.9826961755752563,0.03043566457927227,0.976590633392334,0.44989868998527527
4610,0.9640437364578247,0.0,0.9744030237197876,0.4400423765182495
4620,0.9699532985687256,0.0,0.9752793908119202,0.43964478373527527
4630,0.9772674441337585,0.0,0.9709787964820862,0.4339772164821625
4640,0.9779807925224304,0.006366842892020941,0.9728185534477234,0.4350593090057373
4650,0.973649799823761,0.0,0.9726532697677612,0.43945884704589844
4660,0.9796187281608582,0.0,0.9753223657608032,0.4411740303039551
4670,0.9742016792297363,0.0,0.9739667177200317,0.43616199493408203
4680,0.9794380068778992,0.0,0.9733629822731018,0.4384768009185791
4690,0.9772982597351074,0.03961736336350441,0.9742552042007446,0.4528786242008209
4700,0.9736135005950928,0.0038627954199910164,0.9724927544593811,0.44388076663017273
4710,0.9738162159919739,0.0012171526905149221,0.9724753499031067,0.43587726354599
4720,0.9771052598953247,0.03520171344280243,0.9745349884033203,0.45455583930015564
4730,0.970556914806366,0.02569921500980854,0.9737705588340759,0.44791072607040405
4740,0.976113498210907,0.0005178725114092231,0.974805474281311,0.44345083832740784
4750,0.9817131161689758,0.0,0.9744381308555603,0.4375188648700714
4760,0.9711991548538208,0.0,0.9737451672554016,0.44141000509262085
4770,0.9697432518005371,0.0,0.9748590588569641,0.44048038125038147
4780,0.9732924103736877,0.0,0.9750192761421204,0.4374167025089264
4790,0.9777141809463501,0.033340971916913986,0.9753831028938293,0.4516719579696655
4800,0.9822965860366821,0.0005512499483302236,0.9757930040359497,0.43980854749679565
4810,0.9762119650840759,0.0,0.9752120971679688,0.43858131766319275
4820,0.9821435809135437,0.022035036236047745,0.9756014943122864,0.4485752582550049
4830,0.9804348349571228,0.002646671375259757,0.9754559397697449,0.43710386753082275
4840,0.9800363779067993,0.0,0.9752671718597412,0.4380382299423218
4850,0.9774398803710938,0.0,0.9754977822303772,0.4413295090198517
4860,0.9803118705749512,0.0,0.9762935042381287,0.43997910618782043
4870,0.9691145420074463,0.0,0.9744795560836792,0.43935590982437134
4880,0.9812508821487427,0.0,0.9755665063858032,0.44133898615837097
4890,0.9622538685798645,0.0,0.9743177890777588,0.43969905376434326
4900,0.978633463382721,0.01997300609946251,0.9722048044204712,0.44705328345298767
4910,0.9785826206207275,0.0,0.9739269614219666,0.43831267952919006
4920,0.9830602407455444,0.0,0.9754338264465332,0.4354824423789978
4930,0.9709667563438416,0.0,0.9760173559188843,0.4386693835258484
4940,0.9667875170707703,0.03889397159218788,0.9747480750083923,0.4515230059623718
4950,0.962023913860321,0.0,0.9741013646125793,0.43837523460388184
4960,0.9602409601211548,0.0,0.975350558757782,0.44173288345336914
4970,0.9708617329597473,0.04128003865480423,0.9747867584228516,0.4592885971069336
4980,0.9806509613990784,0.0063917310908436775,0.9759780168533325,0.4403528571128845
4990,0.9701014161109924,0.010627426207065582,0.9756070971488953,0.44240275025367737
5000,0.9808754324913025,0.011679154820740223,0.9755404591560364,0.4388843774795532
5010,0.973607063293457,0.04542744904756546,0.9747049808502197,0.4600222110748291
5020,0.9778242111206055,0.0,0.9754337668418884,0.4389917552471161
5030,0.9797878861427307,0.03291458636522293,0.9753585457801819,0.44951483607292175
5040,0.9685367345809937,0.009963491931557655,0.9759083390235901,0.44927263259887695
5050,0.9760155081748962,0.0,0.9756197929382324,0.43616798520088196
5060,0.9831424355506897,0.013867098838090897,0.9767227172851562,0.4458214342594147
5070,0.9791117906570435,0.03520292043685913,0.9784194827079773,0.4560598134994507
5080,0.9811579585075378,0.004364711232483387,0.9781693816184998,0.4467849135398865
5090,0.9825340509414673,0.0,0.976981520652771,0.43900182843208313
5100,0.9761476516723633,0.0,0.9773210883140564,0.4370759129524231
5110,0.984496533870697,0.0,0.977200448513031,0.439960241317749
5120,0.9750438332557678,0.0,0.9762706160545349,0.4387742280960083
5130,0.9834827780723572,0.016915595158934593,0.9742547869682312,0.4411719739437103
5140,0.9754010438919067,0.0,0.9761071801185608,0.44150596857070923
5150,0.9806934595108032,0.014983574859797955,0.9767789840698242,0.4456043243408203
5160,0.9761117696762085,0.0,0.9780113101005554,0.44125524163246155
5170,0.9623831510543823,0.009104105643928051,0.9770714640617371,0.44212597608566284
5180,0.9827526807785034,0.03365086764097214,0.9780120849609375,0.45149528980255127
5190,0.98087078332901,0.0,0.978522777557373,0.4382517337799072
5200,0.978455126285553,0.0,0.9787155985832214,0.43689823150634766
5210,0.9690347909927368,0.02903331257402897,0.9771792888641357,0.4523477554321289
5220,0.9782509207725525,0.0,0.9776214361190796,0.4410870671272278
5230,0.97841876745224,0.02119321934878826,0.9767731428146362,0.44263872504234314
5240,0.9827192425727844,0.0007820588652975857,0.9768762588500977,0.4392894208431244
5250,0.9760084748268127,0.0030037143733352423,0.9761399626731873,0.44284874200820923
5260,0.9816310405731201,0.0,0.9759560227394104,0.4366275668144226
5270,0.9806141257286072,0.025545893236994743,0.9762049317359924,0.4460541903972626
5280,0.9777841567993164,0.016861962154507637,0.9771406054496765,0.449790894985199
5290,0.9815657138824463,0.012093333527445793,0.9772868156433105,0.44043028354644775
5300,0.9782384634017944,0.0094075882807374,0.9773857593536377,0.44564366340637207
5310,0.9795951843261719,0.0,0.9767568707466125,0.4383583068847656
5320,0.9740334153175354,0.000042141156882280484,0.9751077890396118,0.43887007236480713
5330,0.9777737259864807,0.04924602061510086,0.9754186272621155,0.45636311173439026
5340,0.9692859649658203,0.0,0.9755491018295288,0.43941599130630493
5350,0.9744294285774231,0.0,0.9763152599334717,0.4378819465637207
5360,0.9759029746055603,0.0,0.9763314723968506,0.4412345588207245
5370,0.9751260280609131,0.011472981423139572,0.9780281782150269,0.44300565123558044
5380,0.9842768907546997,0.028313804417848587,0.9787669777870178,0.45280247926712036
5390,0.9737110733985901,0.007348722778260708,0.9791966080665588,0.4443139433860779
5400,0.9805382490158081,0.004560497123748064,0.9791440963745117,0.4455392360687256
5410,0.9739589095115662,0.0,0.9788604974746704,0.4396337568759918
5420,0.9765998125076294,0.01387410331517458,0.9792013168334961,0.44688475131988525
5430,0.9712103605270386,0.0,0.9754384756088257,0.4352268874645233
5440,0.9795750379562378,0.0,0.9771856069564819,0.44075241684913635
5450,0.9744744300842285,0.03564323112368584,0.9768829345703125,0.449740469455719
5460,0.9807013273239136,0.034138984978199005,0.9774102568626404,0.4574396312236786
5470,0.9850569367408752,0.0073478082194924355,0.9776705503463745,0.4447559714317322
5480,0.9818423986434937,0.014456875622272491,0.9778797626495361,0.44290682673454285
5490,0.9807889461517334,0.03427722305059433,0.9767380356788635,0.4507044851779938
5500,0.9764941334724426,0.02149280719459057,0.978782594203949,0.44577017426490784
5510,0.9845693111419678,0.0027082019951194525,0.9796210527420044,0.4441260099411011
5520,0.980179488658905,0.0,0.978245735168457,0.439841091632843
5530,0.9728919863700867,0.0,0.9777791500091553,0.44001662731170654
5540,0.9859229922294617,0.0,0.9802703857421875,0.44244229793548584
5550,0.976045548915863,0.0034194826148450375,0.9787020087242126,0.43870779871940613
5560,0.9670549035072327,0.015406731516122818,0.9781873822212219,0.44793808460235596
5570,0.9815714359283447,0.026191435754299164,0.9788597822189331,0.45231953263282776
5580,0.981097936630249,0.0,0.978777289390564,0.43832290172576904
5590,0.9767880439758301,0.0,0.980068027973175,0.441495418548584
5600,0.9823126792907715,0.0,0.980347216129303,0.4417228400707245
5610,0.9773181080818176,0.0,0.9797793030738831,0.43897315859794617
5620,0.976010799407959,0.0,0.9801448583602905,0.4385398030281067
5630,0.9827832579612732,0.0,0.9808305501937866,0.44135844707489014
5640,0.9775931239128113,0.0352846197783947,0.9790930151939392,0.4516557455062866
5650,0.9856663346290588,0.0,0.9808498620986938,0.4419594705104828
5660,0.9855852127075195,0.0,0.9800990223884583,0.44261303544044495
5670,0.9805299639701843,0.02057577297091484,0.9795907735824585,0.4477500021457672
5680,0.981992244720459,0.004260035697370768,0.9786637425422668,0.4426509141921997
5690,0.9853237867355347,0.020647339522838593,0.9801697731018066,0.4493105113506317
5700,0.9784531593322754,0.040107619017362595,0.9790154099464417,0.4573165774345398
5710,0.9817835092544556,0.0,0.980776309967041,0.44370037317276
5720,0.982669472694397,0.0,0.9797558188438416,0.44089847803115845
5730,0.9828287363052368,0.0477786585688591,0.980477511882782,0.4610975682735443
5740,0.9792666435241699,0.0,0.9791533350944519,0.439081609249115
5750,0.9808460474014282,0.0,0.9809367060661316,0.44170311093330383
5760,0.985679030418396,0.0,0.9802798628807068,0.441478431224823
5770,0.9770331978797913,0.0,0.9785208702087402,0.4375772774219513
5780,0.9828952550888062,0.0,0.9799047112464905,0.4407059848308563
5790,0.9871228337287903,0.014749384485185146,0.9821251630783081,0.44421887397766113
5800,0.9720032811164856,0.032425038516521454,0.9798222780227661,0.45436766743659973
5810,0.97022944688797,0.006999466102570295,0.9789604544639587,0.4466516673564911
5820,0.9823035597801208,0.0,0.980380654335022,0.44222724437713623
5830,0.9866228103637695,0.006034135818481445,0.9817678332328796,0.4426601529121399
5840,0.9807478785514832,0.021891118958592415,0.9815350770950317,0.45128294825553894
5850,0.9791247844696045,0.030360586941242218,0.9803892970085144,0.4531095325946808
5860,0.9718986749649048,0.01930364966392517,0.98131263256073,0.452506959438324
5870,0.9811798930168152,0.005087463650852442,0.9817988276481628,0.4444303512573242
5880,0.9786456823348999,0.0,0.980146586894989,0.4405783414840698
5890,0.9822936058044434,0.0,0.9823934435844421,0.4420737624168396
5900,0.983341634273529,0.0012303227558732033,0.9820002317428589,0.43814101815223694
5910,0.9843711853027344,0.0,0.982089102268219,0.442144513130188
5920,0.985714316368103,0.0012805599253624678,0.9823060631752014,0.4430391788482666
5930,0.9828831553459167,0.0,0.981362521648407,0.4391065835952759
5940,0.9710696339607239,0.0,0.9801401495933533,0.44067615270614624
5950,0.9822806715965271,0.0,0.979597270488739,0.43757203221321106
5960,0.9800068736076355,0.02218526042997837,0.9798065423965454,0.45342448353767395
5970,0.9784913063049316,0.0022911028936505318,0.982180118560791,0.44252264499664307
5980,0.969243049621582,0.0,0.97984778881073,0.4415375292301178
5990,0.9792699813842773,0.0,0.9800121188163757,0.43779706954956055
6000,0.9829952716827393,0.022273484617471695,0.9802896976470947,0.4523760676383972
6010,0.9797844886779785,0.002953528892248869,0.980919361114502,0.4418221116065979
6020,0.9816317558288574,0.020314907655119896,0.980862021446228,0.4492301046848297
6030,0.9733519554138184,0.0,0.9808142185211182,0.442551851272583
6040,0.9863242506980896,0.0,0.9832287430763245,0.44357773661613464
6050,0.9791159629821777,0.031184881925582886,0.9813964366912842,0.453207790851593
6060,0.984020471572876,0.0025459618773311377,0.9828256368637085,0.4463403820991516
6070,0.977981686592102,0.0,0.9823356866836548,0.4393634796142578
6080,0.9785720705986023,0.0,0.9814820885658264,0.4427039623260498
6090,0.9814842939376831,0.0,0.9803707599639893,0.4384232759475708
6100,0.9804297685623169,0.014174256473779678,0.9817500114440918,0.44503775238990784
6110,0.9768129587173462,0.01205588597804308,0.9803992509841919,0.4460470676422119
6120,0.9838353991508484,0.0031144008971750736,0.9802188873291016,0.4442182779312134
6130,0.9766499996185303,0.0,0.9814239740371704,0.443487286567688
6140,0.978813886642456,0.02032037265598774,0.9826799035072327,0.4497101902961731
6150,0.9822760224342346,0.015287130139768124,0.9824826717376709,0.44711798429489136
6160,0.981060802936554,0.0,0.9823544025421143,0.443661093711853
6170,0.9820927381515503,0.0,0.9813024997711182,0.44057998061180115
6180,0.982359766960144,0.023511886596679688,0.9824450612068176,0.4487113952636719
6190,0.9876775145530701,0.0,0.9829970002174377,0.44352447986602783
6200,0.9764263033866882,0.0,0.9830819964408875,0.44265106320381165
6210,0.9761655330657959,0.008792117238044739,0.9830660820007324,0.44672366976737976
6220,0.9781205654144287,0.0,0.9829311370849609,0.44387903809547424
6230,0.9867249727249146,0.0,0.9829801917076111,0.44344377517700195
6240,0.9815407395362854,0.03417958691716194,0.9820418357849121,0.45598116517066956
6250,0.9839792251586914,0.0,0.9824905395507812,0.4420091509819031
6260,0.9804631471633911,0.012585104443132877,0.982214093208313,0.44303739070892334
6270,0.9797685742378235,0.005143894348293543,0.9819768667221069,0.4473820924758911
6280,0.9847150444984436,0.0,0.9827166199684143,0.442839115858078
6290,0.984774112701416,0.030476637184619904,0.9823745489120483,0.4550982713699341
6300,0.9836468696594238,0.0,0.9832676649093628,0.4420139491558075
6310,0.974833071231842,0.0,0.9805492162704468,0.44085559248924255
6320,0.9852403998374939,0.0,0.9809600710868835,0.4404725432395935
6330,0.9784866571426392,0.0011826580157503486,0.9815983772277832,0.44281578063964844
6340,0.9782963991165161,0.008015050552785397,0.9810476899147034,0.44706833362579346
6350,0.9855212569236755,0.0,0.9829315543174744,0.44289034605026245
6360,0.9873298406600952,0.0,0.9836667776107788,0.442616730928421
6370,0.9831852316856384,0.0,0.9818835258483887,0.4408814311027527
6380,0.9868764281272888,0.02651153691112995,0.9837513566017151,0.4535399377346039
6390,0.978043258190155,0.025143153965473175,0.983244001865387,0.4544910788536072
6400,0.986674964427948,0.0,0.9832903742790222,0.4405713677406311
6410,0.9833049178123474,0.01187810953706503,0.982286810874939,0.44270074367523193
6420,0.9785073399543762,0.03369855135679245,0.9820212721824646,0.459790974855423
6430,0.9741267561912537,0.0,0.9808363318443298,0.43941327929496765
6440,0.9774796366691589,0.042739760130643845,0.9823455810546875,0.45681530237197876
6450,0.9848172664642334,0.013174970634281635,0.9835559725761414,0.4505350589752197
6460,0.9840138554573059,0.018604449927806854,0.9832227230072021,0.4475712180137634
6470,0.9790514707565308,0.013694984838366508,0.9821748733520508,0.4507269263267517
6480,0.986802875995636,0.01118592731654644,0.9827671647071838,0.4473169445991516
6490,0.9861224889755249,0.014138064347207546,0.9830418825149536,0.4479175806045532
6500,0.9764390587806702,0.0,0.9818289875984192,0.4411420226097107
6510,0.9872271418571472,0.0,0.9829059839248657,0.4437026381492615
6520,0.9781079888343811,0.015290490351617336,0.9813768863677979,0.44580408930778503
6530,0.9737173318862915,0.0,0.9815475940704346,0.4431903064250946
6540,0.9812981486320496,0.0,0.9829990267753601,0.4430885314941406
6550,0.987742006778717,0.04034655913710594,0.9839316010475159,0.458945095539093
6560,0.9830303192138672,0.0,0.9837393164634705,0.4448288083076477
6570,0.9893513917922974,0.0,0.9843612909317017,0.44298094511032104
6580,0.974460244178772,0.0,0.9837319850921631,0.44395557045936584
6590,0.9822387099266052,0.0024526549968868494,0.9836037158966064,0.443167507648468
6600,0.9872394800186157,0.021561263129115105,0.9835311770439148,0.4521431028842926
6610,0.9876890182495117,0.004268494900316,0.9828028082847595,0.4454044997692108
6620,0.9803824424743652,0.004171449225395918,0.9830622673034668,0.44534844160079956
6630,0.9857448935508728,0.0,0.9828056693077087,0.44336703419685364
6640,0.9832557439804077,0.018885282799601555,0.9815820455551147,0.4492242932319641
6650,0.9803138375282288,0.021326003596186638,0.9818958640098572,0.4499877095222473
6660,0.9756657481193542,0.0,0.9823079705238342,0.4433220326900482
6670,0.9719635248184204,0.0,0.9825689196586609,0.44281506538391113
6680,0.9804801344871521,0.0,0.9833780527114868,0.44281086325645447
6690,0.9863973259925842,0.028170781210064888,0.9828097224235535,0.45286834239959717
6700,0.9836809039115906,0.02685122936964035,0.9821569323539734,0.4532891809940338
6710,0.9778433442115784,0.005257078912109137,0.9811857342720032,0.44171231985092163
6720,0.984646201133728,0.03679900988936424,0.9831611514091492,0.4563482999801636
6730,0.9901383519172668,0.009180583991110325,0.9832378625869751,0.4510490894317627
6740,0.9834877848625183,0.0326366163790226,0.9849778413772583,0.4530869424343109
6750,0.9808478951454163,0.0,0.9847854375839233,0.4458281993865967
6760,0.9863611459732056,0.0,0.9853143692016602,0.4441416263580322
6770,0.9840365052223206,0.0,0.984468400478363,0.44349920749664307
6780,0.9764488935470581,0.0,0.9847844839096069,0.44449466466903687
6790,0.981312096118927,0.002883687149733305,0.9832324385643005,0.4431295394897461
6800,0.9848493933677673,0.0,0.9830683469772339,0.4409944415092468
6810,0.9876033067703247,0.0,0.9849433898925781,0.44456350803375244
6820,0.9883923530578613,0.050167232751846313,0.9844728112220764,0.46087560057640076
6830,0.9836540222167969,0.005203707609325647,0.9841275215148926,0.44369369745254517
6840,0.9858225584030151,0.02243969589471817,0.9837377667427063,0.4516972303390503
6850,0.9862106442451477,0.0,0.9852242469787598,0.44379186630249023
6860,0.9818768501281738,0.0,0.9841114282608032,0.4438522160053253
6870,0.9847136735916138,0.013715504668653011,0.9844552278518677,0.44552022218704224
6880,0.9842095971107483,0.020812826231122017,0.9843548536300659,0.45443233847618103
6890,0.9888240694999695,0.0,0.9854212403297424,0.44365501403808594
6900,0.9864563941955566,0.00317306537181139,0.9847396016120911,0.4442465901374817
6910,0.9809797406196594,0.0018462998559698462,0.9848505854606628,0.445667564868927
6920,0.9843592047691345,0.034836139529943466,0.9836801290512085,0.456587016582489
6930,0.9809251427650452,0.027159444987773895,0.9842240214347839,0.45676523447036743
6940,0.9867310523986816,0.0,0.9843353033065796,0.4405077397823334
6950,0.9849125742912292,0.0028340239077806473,0.9843311309814453,0.44324013590812683
6960,0.9890123009681702,0.0064577944576740265,0.9841172695159912,0.44226792454719543
6970,0.9843634366989136,0.0,0.9847023487091064,0.44316160678863525
6980,0.9839556813240051,0.015439947135746479,0.9844868779182434,0.4470836818218231
6990,0.9870386719703674,0.019795186817646027,0.9845624566078186,0.4532589614391327
7000,0.9854474663734436,0.024132495746016502,0.9853768944740295,0.4528450667858124
7010,0.9817900061607361,0.0,0.9841917753219604,0.4421859383583069
7020,0.9871216416358948,0.0,0.9833587408065796,0.44210827350616455
7030,0.984437882900238,0.0,0.9839490652084351,0.44350650906562805
